stop_id,stop_name,mode,longitude,latitude,SA2_CODE21,SA2_NAME21
29014,Azzam St/Tuckers Rd ,Bus,145.34832,-38.1099,212031556,Clyde North - South
29015,Azzam St/Tuckers Rd ,Bus,145.34806,-38.1101,212031556,Clyde North - South
29016,Heather Gr/Tuckers Rd,Bus,145.34782,-38.11233,212031556,Clyde North - South
29017,Ramlegh Bvd/Tuckers Rd ,Bus,145.34678,-38.11673,212031556,Clyde North - South
29018,Ramlegh Bvd/Tuckers Rd ,Bus,145.347,-38.11666,212031556,Clyde North - South
29019,Patterson Rd/Tuckers Rd ,Bus,145.34602,-38.12037,212031556,Clyde North - South
2902,Bulleen Heights School/Manningham Rd,Bus,145.10509,-37.77255,207021157,Doncaster
29020,Patterson Rd/Tuckers Rd ,Bus,145.34607,-38.12167,212031303,Cranbourne South
29021,Creekside St/Tuckers Rd ,Bus,145.34486,-38.12622,212031303,Cranbourne South
29022,Tuckers Rd/Creekside St ,Bus,145.34424,-38.12667,212031303,Cranbourne South
29023,Wynnstay St/Creekside St ,Bus,145.34017,-38.12554,212031303,Cranbourne South
29024,Woodfield Ave/Creekside St ,Bus,145.33994,-38.12555,212031303,Cranbourne South
29025,Hartleigh St/Waterman Dr ,Bus,145.33567,-38.12482,212031303,Cranbourne South
29026,Hartleigh St/Creekside St ,Bus,145.33625,-38.125,212031303,Cranbourne South
29027,Eliston District Park Playground/Waterman Dr ,Bus,145.33224,-38.12353,212031303,Cranbourne South
29028,Soldiers Rd/O'Shea Rd ,Bus,145.36127,-38.063,212021553,Berwick - South East
29031,Somerton Rd/Mickleham Rd,Bus,144.88153,-37.63566,210051246,Greenvale - Bulla
29032,Somerton Rd/Mickleham Rd,Bus,144.88135,-37.63386,210051246,Greenvale - Bulla
29033,Lemonwood Dr/Mickleham Rd ,Bus,144.88212,-37.62973,210051246,Greenvale - Bulla
29034,Lemonwood Dr/Mickleham Rd ,Bus,144.88261,-37.62928,210051246,Greenvale - Bulla
29037,Highlander Dr/Craigieburn Rd ,Bus,144.8931,-37.59173,210051443,Craigieburn - South
29038,Whitfield Cres/Highlander Dr ,Bus,144.89457,-37.59119,210051543,Craigieburn - West
29039,Streamside Dr/Highlander Dr ,Bus,144.89533,-37.58818,210051543,Craigieburn - West
29040,Streamside Dr/Highlander Dr ,Bus,144.89524,-37.58876,210051543,Craigieburn - West
29041,Marathon Bvd/Highlander Dr,Bus,144.89712,-37.58352,210051543,Craigieburn - West
29042,Marathon Bvd/Highlander Dr,Bus,144.8973,-37.58381,210051543,Craigieburn - West
29043,Lemonwood Dr/Blossom Dr ,Bus,144.87868,-37.62817,210051246,Greenvale - Bulla
29044,Greenvale West Community Centre/Blossom Dr ,Bus,144.8785,-37.62378,210051246,Greenvale - Bulla
29047,Luster Cct/Horizon Bvd ,Bus,144.8877,-37.61803,210051246,Greenvale - Bulla
29048,Luster Cct/Horizon Bypa ,Bus,144.88778,-37.61824,210051246,Greenvale - Bulla
29049,Altitude St/Destination Dr ,Bus,144.88687,-37.61436,210051246,Greenvale - Bulla
2905,Gunyah Rd/Springfield Rd,Bus,145.16478,-37.81174,207031161,Blackburn
29051,Clyde Rd/Kangan Dr ,Bus,145.34403,-38.04112,212021293,Berwick - North
29052,Clyde Rd/Kangan Dr ,Bus,145.34418,-38.04096,212021293,Berwick - North
29053,Monash Health Casey Hospital/Kangan Dr ,Bus,145.34545,-38.0449,212021293,Berwick - North
29054,Monash Health Casey Hospital/Kangan Dr ,Bus,145.34573,-38.04496,212021293,Berwick - North
29055,Woodlands Park/Kangan Dr ,Bus,145.35022,-38.04821,212021293,Berwick - North
29056,Woodlands Park/Kangan Dr ,Bus,145.35042,-38.04806,212021293,Berwick - North
29057,Beaconhills College - Berwick/Kangan Dr ,Bus,145.35605,-38.05004,212021293,Berwick - North
29058,Beaconhills College - Berwick/Kangan Dr ,Bus,145.35705,-38.05024,212021293,Berwick - North
29059,Panorama Ave/Princes Hwy ,Bus,145.38813,-38.05625,212011546,Beaconsfield - Officer
29060,Whiteside Rd/Princes Hwy ,Bus,145.38561,-38.05544,212011546,Beaconsfield - Officer
29061,Banyalla Dr/Rix Rd ,Bus,145.39756,-38.06753,212011546,Beaconsfield - Officer
29062,Banyalla Dr/Rix Rd ,Bus,145.39775,-38.06737,212011546,Beaconsfield - Officer
29063,Officers Rd/Rix Rd ,Bus,145.40677,-38.06917,212011546,Beaconsfield - Officer
29064,Officers Rd/Bridge Rd ,Bus,145.40849,-38.06926,212011546,Beaconsfield - Officer
29065,Officer Secondary College/Bridge Rd ,Bus,145.41329,-38.06986,212011546,Beaconsfield - Officer
29066,Officer Secondary College/Bridge Rd ,Bus,145.41357,-38.0697,212011546,Beaconsfield - Officer
29067,Bronte Bvd/Bridge Rd ,Bus,145.4259,-38.07361,212011546,Beaconsfield - Officer
29068,Saffron Ave/Bridge Rd ,Bus,145.42615,-38.0735,212011546,Beaconsfield - Officer
29069,Cardinia Rd/Bridge Rd ,Bus,145.4343,-38.07472,212011546,Beaconsfield - Officer
2907,Springvale Railway Station/Lightwood Rd,Bus,145.1534,-37.94992,212041317,Springvale
29070,Cardinia Rd/Henry Rd ,Bus,145.43614,-38.07479,212011552,Pakenham - South West
29072,Blue Gum Park Eastside/Brunt Rd ,Bus,145.38883,-38.05897,212011546,Beaconsfield - Officer
29073,Pioneer Way/Brunt Rd ,Bus,145.38903,-38.05919,212011546,Beaconsfield - Officer
2908,Elm Gr/Lightwood Rd,Bus,145.15565,-37.9516,212041317,Springvale
29082,Monfort Dr/Morris Rd,Bus,144.70875,-37.8352,213051586,Truganina - North
29083,Fortitude Dr/Morris Rd,Bus,144.70951,-37.82961,213051586,Truganina - North
29084,Woods Rd/Morris Rd ,Bus,144.70979,-37.82974,213051586,Truganina - North
29085,Dominique St/Morris Rd,Bus,144.71007,-37.82551,213051586,Truganina - North
29086,Durell Rd/Morris Rd ,Bus,144.71024,-37.8265,213051586,Truganina - North
29087,Dohertys Rd/Morris Rd,Bus,144.71072,-37.82113,213051586,Truganina - North
29088,Dohertys Rd/Morris Rd,Bus,144.71075,-37.82259,213051586,Truganina - North
29089,Morris Rd/Everton Rd,Bus,144.71194,-37.81718,213051586,Truganina - North
2909,Lightwood Rd/View Rd,Bus,145.15801,-37.95423,212041317,Springvale
29090,Everton Rd/Morris Rd ,Bus,144.71151,-37.81765,213051586,Truganina - North
29091,Bemin Sec Col Junior Campus/Everton Rd ,Bus,144.71566,-37.81833,213051586,Truganina - North
29092,Bemin Sec Col Junior Campus/Everton Rd ,Bus,144.71492,-37.81829,213051586,Truganina - North
29095,Truganina Community Centre/Everton Rd ,Bus,144.7205,-37.81874,213051586,Truganina - North
29096,Truganina Community Centre/Everton Rd ,Bus,144.72019,-37.81882,213051586,Truganina - North
291,St Georges Ave/Williamsons Rd,Bus,145.13253,-37.76548,207021159,Templestowe
2910,Neale St/View Rd,Bus,145.15704,-37.95933,212041317,Springvale
29101,Dunmore Dr/Dohertys Rd,Bus,144.73836,-37.82398,213051586,Truganina - North
29102,Dunmore Dr/Dohertys Rd,Bus,144.73691,-37.82404,213051586,Truganina - North
29103,Jessica Way/Dohertys Rd,Bus,144.74498,-37.82454,213051586,Truganina - North
29104,Network Dr/Dohertys Rd ,Bus,144.74344,-37.82458,213051586,Truganina - North
29105,Dohertys Rd/Palmers Rd,Bus,144.74887,-37.82566,213051586,Truganina - North
29106,Dohertys Rd/Palmers Rd,Bus,144.74841,-37.82588,213051586,Truganina - North
29107,National Dr/Palmers Rd,Bus,144.74791,-37.83297,213051586,Truganina - North
29108,Shiny Dr/Palmers Rd ,Bus,144.74768,-37.83145,213051586,Truganina - North
29109,Palmers Rd/Leakes Rd ,Bus,144.74721,-37.8386,213051586,Truganina - North
2911,Heatherton Rd/View Rd,Bus,145.15647,-37.96231,212041317,Springvale
29110,Leakes Rd/Palmers Rd,Bus,144.74674,-37.8386,213051586,Truganina - North
29111,Delivery Dr/Leakes Rd ,Bus,144.75685,-37.84,213051586,Truganina - North
29112,Amherst Dr/Leakes Rd ,Bus,144.75687,-37.84033,213051587,Truganina - South East
29113,Foundation Dr/Leakes Rd,Bus,144.76079,-37.84027,213051586,Truganina - North
29114,Banfield Ct/Leakes Rd ,Bus,144.76322,-37.84086,213051587,Truganina - South East
29115,Interchange Dr/Leakes Rd,Bus,144.77192,-37.84199,213051363,Laverton
29116,Interchange Dr/Leakes Rd,Bus,144.76986,-37.84191,213051363,Laverton
29117,Laverton Market/Leakes Rd ,Bus,144.77782,-37.84312,213051363,Laverton
29118,Westside Hotel/Leakes Rd ,Bus,144.78105,-37.84409,213051363,Laverton
29119,Laverton Station/Maher Rd,Bus,144.77099,-37.8636,213051363,Laverton
2912,Heatherhill Primary School/Heatherton Rd,Bus,145.15932,-37.96333,212041318,Springvale South
2913,Lawn Rd/Heatherton Rd,Bus,145.16244,-37.96374,212041460,Noble Park - West
29136,Rushton St/Ison Rd ,Bus,144.61415,-37.91302,213051468,Werribee - West
29137,Ison Rd/Windmill Rd ,Bus,144.61189,-37.91297,213051468,Werribee - West
29138,Ison Rd/Windmill Rd ,Bus,144.61179,-37.91279,213051468,Werribee - West
29139,Eaglemont Way Park/Windmill Rd ,Bus,144.61154,-37.9148,213051468,Werribee - West
2914,Diggins Ct/Heatherton Rd,Bus,145.16612,-37.96418,212041460,Noble Park - West
29140,Windmill Rd/Townley Bvd ,Bus,144.61078,-37.9156,213051468,Werribee - West
29141,Townley Bvd Playground/Townley Bvd ,Bus,144.60637,-37.91488,213051468,Werribee - West
29142,Townley Bvd Playground/Townley Bvd ,Bus,144.60454,-37.91408,213051468,Werribee - West
29143,Ison Rd/Townley Bvd ,Bus,144.60467,-37.91143,213051468,Werribee - West
29144,Ison Rd/Armstrong Rd ,Bus,144.60473,-37.91016,213051468,Werribee - West
29145,Frome Cres/Armstrong Rd ,Bus,144.60519,-37.90787,213051468,Werribee - West
29146,Charlwood Prom/Armstrong Rd ,Bus,144.60551,-37.90744,213051468,Werribee - West
29147,Sawyer Pde/Armstrong Rd ,Bus,144.60562,-37.90529,213051468,Werribee - West
29148,Sawyer Pde/Armstrong Rd ,Bus,144.60592,-37.90532,213051468,Werribee - West
29149,Fairhall Ave/Armstrong Rd ,Bus,144.60496,-37.9022,213051468,Werribee - West
2915,Archer Dr/Dalray Cres,Bus,144.59509,-37.65702,213041576,Kurunjang - Toolern Vale
29150,Fairhall Ave/Armstrong Rd ,Bus,144.60522,-37.90212,213051468,Werribee - West
29153,Grandvista Bvd/Black Forest Rd ,Bus,144.59808,-37.89823,213051468,Werribee - West
29154,Grandvista Bvd/Black Forest Rd ,Bus,144.59672,-37.89792,213051468,Werribee - West
29157,Ison Rd/Black Forest Rd ,Bus,144.58922,-37.89707,213051468,Werribee - West
29158,Black Forest Rd/Ison Rd ,Bus,144.58794,-37.89618,213051468,Werribee - West
29159,Plane Ave/Ison Rd ,Bus,144.58885,-37.89314,213051468,Werribee - West
2916,Douglas St/Heatherton Rd,Bus,145.1722,-37.96494,212041460,Noble Park - West
29160,Gardenvale Ave/Ison Rd ,Bus,144.58881,-37.89165,213051468,Werribee - West
29161,Callaway St/Ison Rd ,Bus,144.58981,-37.88818,213051468,Werribee - West
29162,Ison Rd/Callaway St ,Bus,144.59157,-37.88734,213051468,Werribee - West
29163,Nutall St/Callaway St ,Bus,144.59531,-37.88717,213051468,Werribee - West
29164,Elementary Rd/Callaway St ,Bus,144.59663,-37.88696,213051468,Werribee - West
29167,Shillings Rd/Callaway St ,Bus,144.60111,-37.88631,213051468,Werribee - West
29168,Callaway St/Greens Rd ,Bus,144.6018,-37.88567,213051579,Manor Lakes - Quandong
2917,Noble Park RSL/Heatherton Rd,Bus,145.17547,-37.96535,212041459,Noble Park - East
29172,Patterson Dr/Donnybrook Rd ,Bus,144.99026,-37.54495,209041225,Whittlesea
29173,Olivine Bvd/Cycad Ave ,Bus,144.99628,-37.5408,209041225,Whittlesea
29174,Donnybrook Rd/Patterson Dr ,Bus,144.99119,-37.54429,209041225,Whittlesea
29175,Goodman Ave/Cloverton Bvd ,Bus,144.96336,-37.53103,210051445,Mickleham - Yuroke
29176,Kelberg Rd/Cloverton Bvd ,Bus,144.96359,-37.53051,210051445,Mickleham - Yuroke
29178,Roscoe Ave/Cameron St ,Bus,144.95915,-37.5268,210051445,Mickleham - Yuroke
2918,Ian St/Heatherton Rd,Bus,145.17785,-37.96562,212041459,Noble Park - East
29180,Prestige Dr/Dwyer St ,Bus,144.95712,-37.52596,210051445,Mickleham - Yuroke
29181,Edgedell Ave/Anteres Pde ,Bus,144.95421,-37.52007,210051445,Mickleham - Yuroke
29182,Koeks Vsta/Dwyer St ,Bus,144.95812,-37.52131,210051445,Mickleham - Yuroke
29183,Koeks Vsta/Dwyer St ,Bus,144.95815,-37.52155,210051445,Mickleham - Yuroke
29184,Railway Pde/Dwyer St ,Bus,144.95963,-37.51792,210051445,Mickleham - Yuroke
29185,Railway Pde/Dwyer St ,Bus,144.9595,-37.51775,210051445,Mickleham - Yuroke
29186,Crepe Rd/Railway Pde ,Bus,144.9566,-37.51708,210051445,Mickleham - Yuroke
29189,Springs Rd/Donnybrook Station Interchange Exit Rd ,Bus,144.96929,-37.54192,209041225,Whittlesea
2919,Ellendale Rd/Heatherton Rd,Bus,145.183,-37.96624,212041459,Noble Park - East
29190,Toyon Rd/Cloverton Bvd ,Bus,144.96298,-37.53476,210051445,Mickleham - Yuroke
29191,Toyon Rd/Cloverton Bvd ,Bus,144.96273,-37.5338,210051445,Mickleham - Yuroke
29192,Cameron St/Cloverton Bvd ,Bus,144.96392,-37.52832,210051445,Mickleham - Yuroke
29193,Cloverton Bvd/Cameron St ,Bus,144.96311,-37.52747,210051445,Mickleham - Yuroke
29194,Tucholsky Dr/Antares Pde ,Bus,144.95433,-37.5187,210051445,Mickleham - Yuroke
29195,Tucholsky Dr/Antares Pde ,Bus,144.95417,-37.51872,210051445,Mickleham - Yuroke
29196,Laurina St/Railway Pde ,Bus,144.95654,-37.51726,210051445,Mickleham - Yuroke
2920,Chandler Rd/Heatherton Rd,Bus,145.186,-37.96657,212041459,Noble Park - East
2921,Namu St/Heatherton Rd,Bus,145.18907,-37.96695,212041459,Noble Park - East
2922,South Eastern Private Hospital/Heatherton Rd,Bus,145.1926,-37.96719,212041459,Noble Park - East
2924,Adelaide St/Heatherton Rd,Bus,145.20132,-37.96847,212041563,Dandenong - North
29243,Curzon St/Arden St,Bus,144.94908,-37.80082,206041506,North Melbourne
29244,Curzon St/Arden St,Bus,144.94679,-37.80068,206041506,North Melbourne
2925,Gladstone Rd/Heatherton Rd,Bus,145.20436,-37.96883,212041563,Dandenong - North
2926,Emerson School/Heatherton Rd,Bus,145.20755,-37.96921,212041563,Dandenong - North
2927,Menzies Ave/Heatherton Rd,Bus,145.21186,-37.96971,212041563,Dandenong - North
2928,Woodlee St/Heatherton Rd,Bus,145.21468,-37.97005,212041563,Dandenong - North
2937,Almer Ave/Springfield Rd,Bus,145.1672,-37.81203,211041271,Nunawading
2940,Kirkham Rd/Hammond Rd,Bus,145.20881,-37.99818,212041564,Dandenong - South
2941,Dandenong South PS/Kirkham Rd,Bus,145.21036,-37.99899,212041564,Dandenong - South
2942,Bryants Rd/Kirkham Rd,Bus,145.2138,-37.99938,212041564,Dandenong - South
2943,John St/Kirkham Rd,Bus,145.2175,-37.99984,212041564,Dandenong - South
2944,Amberley Cres/Frankston-Dandenong Rd,Bus,145.21738,-38.00321,212041564,Dandenong - South
2945,Dana Ct/Frankston-Dandenong Rd,Bus,145.21662,-38.00742,212041564,Dandenong - South
2947,Zenith Rd/Frankston-Dandenong Rd,Bus,145.21423,-38.01938,212041564,Dandenong - South
2949,Monterey Rd/Frankston-Dandenong Rd,Bus,145.21346,-38.02316,212041564,Dandenong - South
2950,Quality Dr/Frankston-Dandenong Rd,Bus,145.21293,-38.0259,212041564,Dandenong - South
2951,Abbotts Rd/Frankston-Dandenong Rd,Bus,145.21194,-38.03088,212041564,Dandenong - South
2953,Swift Way/Frankston-Dandenong Rd,Bus,145.21115,-38.03499,212041564,Dandenong - South
2954,Colemans Rd/Frankston-Dandenong Rd,Bus,145.21039,-38.03877,212041564,Dandenong - South
2955,Gleneagles Sec Col/Reema Bvd,Bus,145.27321,-37.97374,212021453,Endeavour Hills - North
2956,Chantell Ave/Hanna Dr,Bus,145.27111,-37.97553,212021453,Endeavour Hills - North
2957,Mitre Cres/Ballarto Rd,Bus,145.15985,-38.11294,214011370,Carrum Downs
2958,Frankston Gardens Dr/Frankston-Dandenong Rd,Bus,145.16497,-38.10696,214011370,Carrum Downs
2959,Amayla Cres/Frankston-Dandenong Rd,Bus,145.16801,-38.10477,214011370,Carrum Downs
2960,Broderick Rd/Frankston-Dandenong Rd,Bus,145.16974,-38.10269,214011370,Carrum Downs
2961,Hall Rd/Frankston-Dandenong Rd,Bus,145.17286,-38.09891,214011370,Carrum Downs
2962,Tuxen Ave/Frankston-Dandenong Rd,Bus,145.17625,-38.09474,214011370,Carrum Downs
2963,Carrum Downs Ret Village./Frankston-Dandenong Rd,Bus,145.17902,-38.0913,214011370,Carrum Downs
2964,Queen Beatrix Dr/Frankston-Dandenong Rd,Bus,145.18111,-38.08843,214011370,Carrum Downs
2965,Wedge Rd/Frankston-Dandenong Rd,Bus,145.18342,-38.08554,214011370,Carrum Downs
2968,Thompson Rd/Frankston-Dandenong Rd,Bus,145.1928,-38.07425,214011370,Carrum Downs
2969,Bunurong Memorial Park/790 Frankston-Dandenong Rd,Bus,145.20018,-38.06524,212041564,Dandenong - South
297,Penhurst Ct/Remington Dr,Bus,145.18136,-37.88737,212051321,Glen Waverley - East
2971,Harwood Rd/Frankston-Dandenong Rd,Bus,145.20524,-38.05906,212041564,Dandenong - South
2974,Palm Lake Resort Willow Lodge/Frankston-Dandenong Rd ,Bus,145.20946,-38.04343,212041564,Dandenong - South
2975,Cunningham Dr/John Fawkner Dr,Bus,145.27041,-37.97758,212021454,Endeavour Hills - South
2978,Sirius Way/Dalray Cres,Bus,144.59249,-37.6592,213041576,Kurunjang - Toolern Vale
2979,Sydney Parkinson Ave/John Fawkner Dr,Bus,145.26729,-37.98193,212021454,Endeavour Hills - South
298,Crissane Rd/Waterdale Rd,Bus,145.05016,-37.72832,209021205,Kingsbury
2980,Kirkton Dr/Skipton St,Bus,144.59252,-37.66064,213041576,Kurunjang - Toolern Vale
2981,Kayla Way/Kirkton Dr,Bus,144.59273,-37.66244,213041576,Kurunjang - Toolern Vale
2982,Lobator St/Excelsior Dr,Bus,145.16059,-38.11934,214011372,Frankston North
2983,Whitewood St/Excelsior Dr,Bus,145.16229,-38.12246,214011372,Frankston North
2984,Excelsior Dr/Monterey Bvd,Bus,145.16222,-38.12381,214011372,Frankston North
2985,Caley St/Monterey Bvd,Bus,145.15928,-38.12429,214011372,Frankston North
2986,Mahogany Rise Primary School/Monterey Bvd,Bus,145.15581,-38.12425,214011372,Frankston North
2987,Monterey Community Park/Forest Dr,Bus,145.15312,-38.12328,214011372,Frankston North
2988,Lehmann Cres/Forest Dr,Bus,145.15086,-38.1242,214011372,Frankston North
2989,Eric Bell Reserve/Forest Dr,Bus,145.14784,-38.12378,214011372,Frankston North
299,Molesworth St/Princess St,Bus,145.0297,-37.80187,207011522,Kew - West
2990,Pine St/Forest Dr,Bus,145.14559,-38.12352,214011372,Frankston North
2991,Frankston-Dandenong Rd/Forest Dr,Bus,145.14396,-38.12224,214011372,Frankston North
2992,Lorna St/Frankston-Dandenong Rd,Bus,145.14145,-38.1233,214011375,Seaford (Vic.)
2993,Braemar St/Frankston-Dandenong Rd,Bus,145.13978,-38.12444,214011375,Seaford (Vic.)
2994,Hannah St/Frankston-Dandenong Rd,Bus,145.13715,-38.12632,214011375,Seaford (Vic.)
2995,Grant Ave/Frankston-Dandenong Rd,Bus,145.13485,-38.12777,214011375,Seaford (Vic.)
2997,Overton Rd/Dandenong Rd,Bus,145.13084,-38.13132,214011371,Frankston
2998,Kookaburra St/Dandenong Rd,Bus,145.1301,-38.13301,214011371,Frankston
2999,Mereweather Ave/Dandenong Rd,Bus,145.12878,-38.13605,214011371,Frankston
30,McEwan Rd/Collins St,Bus,145.05287,-37.73742,209011199,Heidelberg West
3004,Monterey Bvd/Moreton St,Bus,145.15283,-38.12063,214011372,Frankston North
3005,Laurina Cres/Moreton St,Bus,145.15575,-38.11881,214011372,Frankston North
3006,Brunning Cres/Moreton St,Bus,145.15814,-38.1179,214011372,Frankston North
3007,Darley Ct/Excelsior Dr,Bus,145.15737,-38.11589,214011372,Frankston North
3008,Laurina Cres/Excelsior Dr,Bus,145.15603,-38.11445,214011372,Frankston North
301,Kolora Rd/Dougharty Rd,Bus,145.04611,-37.73409,209011199,Heidelberg West
3010,Ballarto Rd/Lyrebird Dr,Bus,145.16958,-38.11323,214011370,Carrum Downs
3011,Shearwater Dr/Lyrebird Dr,Bus,145.17274,-38.1119,214011370,Carrum Downs
3012,Lindas Way/Lyrebird Dr,Bus,145.17493,-38.11115,214011370,Carrum Downs
3013,Whipbird Dr/Lyrebird Dr,Bus,145.17863,-38.10955,214011370,Carrum Downs
3014,105 Lyrebird Dr,Bus,145.1798,-38.10791,214011370,Carrum Downs
3015,Raven Cl/Lyrebird Dr,Bus,145.1809,-38.10555,214011370,Carrum Downs
3016,Spoonbill Ct/Currawong Dr,Bus,145.1819,-38.10411,214011370,Carrum Downs
3017,Beauview Ct/Kirkton Dr,Bus,144.59372,-37.66559,213041576,Kurunjang - Toolern Vale
3018,Maree Ct/Kirkton Dr,Bus,144.59576,-37.66614,213041576,Kurunjang - Toolern Vale
3019,Roderick Dr/Kirkton Dr,Bus,144.59855,-37.66654,213041576,Kurunjang - Toolern Vale
3021,Southern Cross Primary School/John Fawkner Dr,Bus,145.2653,-37.98735,212021454,Endeavour Hills - South
3022,Sydney Parkinson Reserve/James Cook Dr,Bus,145.26109,-37.98772,212021454,Endeavour Hills - South
3023,Ravenhill Cres/James Cook Dr,Bus,145.25863,-37.98794,212021454,Endeavour Hills - South
3024,James Cook Dr/Matthew Flinders Ave,Bus,145.25641,-37.98762,212021454,Endeavour Hills - South
3025,23 Matthew Flinders Ave,Bus,145.25605,-37.986,212021454,Endeavour Hills - South
3026,Hunter Rise/Matthew Flinders Ave,Bus,145.25522,-37.98321,212021454,Endeavour Hills - South
3027,St Paul Apostle South School/Matthew Flinders Ave,Bus,145.25704,-37.9792,212021454,Endeavour Hills - South
3028,Endeavour Hills SC/Matthew Flinders Ave,Bus,145.25815,-37.97611,212021454,Endeavour Hills - South
3029,Gray Cl/Heatherton Rd,Bus,145.25288,-37.97439,212021454,Endeavour Hills - South
303,Pacific Dr/Oriel Rd,Bus,145.04358,-37.73884,209011199,Heidelberg West
3030,Bittern Dr/Heatherton Rd,Bus,145.24546,-37.97348,212021454,Endeavour Hills - South
3031,Reema Bvd/Gleneagles Dr,Bus,145.27392,-37.9678,212021453,Endeavour Hills - North
3032,Mardion Dr/Springfield Rd,Bus,145.17005,-37.81235,211041271,Nunawading
3033,Mossgiel Park Primary School/Scotsburn Way,Bus,145.26795,-37.96835,212021453,Endeavour Hills - North
3034,Crossdale Rise/Scotsburn Way,Bus,145.26727,-37.96966,212021453,Endeavour Hills - North
3038,Clifton Way/Mossgiel Park Dr,Bus,145.25993,-37.973,212021453,Endeavour Hills - North
3039,Dampier Ct/Daniel Solander Dr,Bus,145.25399,-37.98009,212021454,Endeavour Hills - South
3040,Johnson Pl/Daniel Solander Dr,Bus,145.25036,-37.98094,212021454,Endeavour Hills - South
3041,Jones Ct/Daniel Solander Dr,Bus,145.2474,-37.98087,212021454,Endeavour Hills - South
3042,Daniel Solander Dr/James Cook Dr,Bus,145.24554,-37.98131,212021454,Endeavour Hills - South
3043,James Cook Dr/Amalfi Dr,Bus,145.24393,-37.97827,212021454,Endeavour Hills - South
3044,Delos Ct/Amalfi Dr,Bus,145.24282,-37.97626,212021454,Endeavour Hills - South
3046,Booran Ave/Springvale Rd,Bus,145.16233,-37.89876,212051322,Glen Waverley - West
3047,Koonalda Ave/Springvale Rd,Bus,145.16296,-37.89553,212051322,Glen Waverley - West
3048,Vermont St/Springvale Rd,Bus,145.16335,-37.89306,212051322,Glen Waverley - West
3049,Central Reserve/Springvale Rd,Bus,145.16379,-37.8902,212051322,Glen Waverley - West
305,Malahang Pde/Oriel Rd,Bus,145.04238,-37.7437,209011199,Heidelberg West
3050,St Leonard's Primary School/Springvale Rd ,Bus,145.16438,-37.88686,212051322,Glen Waverley - West
3051,Beacon St/Springvale Rd,Bus,145.16465,-37.88532,212051322,Glen Waverley - West
3052,Monash Civic Centre/Springvale Rd,Bus,145.16521,-37.88224,212051322,Glen Waverley - West
3054,Brandon Park SC/Brandon Park Dr,Bus,145.16355,-37.9053,212051327,Wheelers Hill
3055,Plato Cres/Brandon Park Dr,Bus,145.16381,-37.90927,212051327,Wheelers Hill
3056,Mackellar Ave/Brandon Park Dr,Bus,145.16611,-37.9118,212051327,Wheelers Hill
3057,Drysdale Ct/Brandon Park Dr,Bus,145.16829,-37.91395,212051327,Wheelers Hill
3058,Tudawali Cres/Brandon Park Dr,Bus,145.17087,-37.91649,212051327,Wheelers Hill
3059,Ondine Dr/Brandon Park Dr,Bus,145.17304,-37.91816,212051327,Wheelers Hill
306,Redwood St/Oriel Rd,Bus,145.04198,-37.74581,209011199,Heidelberg West
3060,Lum Rd/Brandon Park Dr,Bus,145.17651,-37.91728,212051327,Wheelers Hill
3064,Wellington Rd/Jacksons Rd,Bus,145.19519,-37.92386,212051325,Mulgrave
3065,Stirling Theological College/Jacksons Rd,Bus,145.19449,-37.92739,212051325,Mulgrave
3066,Gate Seven Dr/Jacksons Rd,Bus,145.19408,-37.92952,212051325,Mulgrave
3067,Gladeswood Dr/Jacksons Rd,Bus,145.19318,-37.9334,212051325,Mulgrave
3069,Jacksons Rd/Police Rd,Bus,145.19297,-37.93779,212041316,Noble Park North
3070,Monash Fwy/Police Rd,Bus,145.19886,-37.93816,212041312,Dandenong North
3071,Menzies Reserve/Menzies Ave,Bus,145.21021,-37.96725,212041312,Dandenong North
3072,Heatherton Rd/Menzies Ave,Bus,145.21127,-37.96903,212041312,Dandenong North
3073,De Villiers Dr/James St,Bus,145.21077,-37.9714,212041563,Dandenong - North
3074,Charles St/James St,Bus,145.21027,-37.97408,212041563,Dandenong - North
3075,David St/James St,Bus,145.20974,-37.97677,212041563,Dandenong - North
3078,Newman Rd/Springfield Rd,Bus,145.17364,-37.81278,211041271,Nunawading
3079,Narre Warren Station/Webb St,Bus,145.3031,-38.02679,212021456,Narre Warren - South West
3080,Frederick Rise/Harold Keys Dr,Bus,145.29632,-38.03098,212031458,Narre Warren South - West
3081,Ashrye Gld/Harold Keys Dr,Bus,145.29486,-38.02956,212031458,Narre Warren South - West
3082,Benmara Crst/Harold Keys Dr,Bus,145.2917,-38.02762,212031458,Narre Warren South - West
3083,Edgewood Cl/Harold Keys Dr,Bus,145.28968,-38.02608,212031458,Narre Warren South - West
3084,Rochford Pl/Harold Keys Dr,Bus,145.28832,-38.02798,212031458,Narre Warren South - West
3085,Grenfell Rise/Harold Keys Dr,Bus,145.28783,-38.03037,212031458,Narre Warren South - West
3086,Wethersdane Dr/Shrives Rd,Bus,145.28432,-38.03043,212031561,Hampton Park - East
3089,Willow Dr/Hallam Rd,Bus,145.26975,-38.02424,212031561,Hampton Park - East
3091,Pound Rd/Kilberry Bvd,Bus,145.28081,-38.03146,212031561,Hampton Park - East
3092,Kilberry Valley PS/Kilberry Bvd,Bus,145.27976,-38.03259,212031561,Hampton Park - East
3093,Kilberry Valley PS/Warana Dr,Bus,145.2784,-38.03278,212031561,Hampton Park - East
